,noticia,verdadeira,url
631,"O ministro da Economia, Antonio Malouf, publicou em seu perfil no Facebook um vídeo do The New York Times que elogia o governo da Guatemala frente à crise do coronavírus.",1,https://agenciaocote.com/the-new-york-times-niega-la-autoria-del-video-que-elogia-la-gestion-de-giammattei/
633,O desinfetante Pinol é usado para eliminar o SARS-CoV-2.,1,https://www.animalpolitico.com/elsabueso/etiqueta-pinol-coronavirus-wuhan/
634,Beber água quente previne o coronavírus.,1,https://www.animalpolitico.com/elsabueso/falso-beber-agua-caliente-previene-covid/
635,Um vídeo de um paciente com coronavírus perseguido pela imprensa no México.,1,https://www.animalpolitico.com/elsabueso/video-paciente-coronavirus-perseguido-no-mexico/
636,Pessoal da saúde realiza testes para Covid-19 em casa no México.,1,https://www.animalpolitico.com/elsabueso/falso-salud-domicilios-pruebas-covid-coronavirus/
637,Prender a respiração sem tossir diz se você tem COVID-19.,1,https://www.animalpolitico.com/elsabueso/retener-respiracion-no-diagnostica-covid-19/
638,"Na Espanha, a polícia impediu os cidadãos de irem à missa para orar contra o coronavírus.",1,https://www.animalpolitico.com/elsabueso/espana-policia-misa-coronavirus/
639,O México está recebendo vôos extraordinários dos Estados Unidos devido ao coronavírus.,1,https://www.animalpolitico.com/elsabueso/video-de-aeropuerto-saturado-coronavirus/
640,A mistura de Suavitel (amaciante) e vinagre é um desinfetante melhor que o álcool.,1,https://animal.mx/2020/03/falso-suavitel-vinagre-prevencion-coronavirus/
641,"O nome do criador do coronavírus é Raúl Rodolfo Abhduz Khan, que supostamente é engenheiro bioquímico nos Laboratórios Karmalah.",1,https://www.animalpolitico.com/elsabueso/es-falso-que-una-farmaceutica-haya-creado-el-coronavirus/
642,O clorito de sódio cura o coronavírus.,1,https://www.animalpolitico.com/elsabueso/mms-clorito-sodio-no-cura-coronavirus-peligroso/
643,As empresas de Veracruz fecharão devido a coronavírus.,1,https://www.animalpolitico.com/elsabueso/falso-mensaje-alerta-cierre-comercios-veracruz/
644,"O México está no auge do vírus. Nessas duas semanas, todos os infectados aparecerão, depois há duas semanas de calma e duas semanas em que ela cai.",1,https://www.animalpolitico.com/elsabueso/cadena-de-whatsapp-cuidados-covid-19/
645,Um grupo de pessoas consegue alcalinizar seus corpos e impedem que o vírus se espalhe graças a seus pensamentos positivos e dieta.,1,https://www.animalpolitico.com/elsabueso/alcalinizar-cuerpo-no-combate-covid-19/
646,Há epidemias a cada 100 anos: Peste Negra 1720; Cólera 1820; Gripe Espanhola 1920 e Covid-19 em 2020 (sic),1,https://animal.mx/2020/03/epidemias-cada-100-anos-peste-negra-colera-gripe-espanola-falso/
647,Vladimir Putin liberou 500 leões para monitorar a quarentena.,1,https://animal.mx/2020/03/rusia-leones-coronavirus-meme-falso/
648,A ONU e a Cruz Vermelha darão um vale para alimentos e medicamentos devido ao coronavírus.,1,https://www.animalpolitico.com/elsabueso/la-onu-no-da-bonos-por-el-coronavirus-es-una-estafa/
649,O primeiro ministro da Itália declarou que seu país perdeu a batalha contra o Covid-19.,1,https://www.animalpolitico.com/elsabueso/primer-ministro-de-italia-no-declaro-que-su-pais-perdio-la-batalla-contra-el-covid-19/
650,Existe algum remédio ou medicamento para o COVID-19?,1,https://verificado.com.mx/remedios-falsos-covid19/
651,A OMS concede cupons de alimentos e medicamentos.,1,https://verificado.com.mx/falso-oms-bonos/
652,As autoridades de Nuevo León emitiram regulamentos para proibir o consumo e a venda de bebidas alcoólicas.,1,https://verificado.com.mx/falso-que-en-nl-se-haya-instruido-ley-seca-por-covid-19/
654,Pessoas com sangue tipo O são mais resistentes ao Covid-19.,1,https://verificado.com.mx/enganoso-que-las-personas-con-tipo-de-sangre-o-sean-mas-resistentes-al-covid-19/
655,Falso que 19  torcedores do Tigers foram infectados com o Covid-19 em NY.,1,https://verificado.com.mx/coronavirus-falso-19-libresylokos-tengan-covid19/
657,"De acordo com o artigo 116, será implementado no México um estado de emergência, o que limitará a livre circulação de pessoas.",1,https://verificado.com.mx/falso-emergencia-en-mexico/
658,"Hugo López-Gatell Ramírez, Subsecretário de Prevenção e Promoção da Saúde: ""Nenhum procedimento especial é necessário, nenhuma cremação é necessária e você pode prosseguir com funerais convencionais"".",1,https://verificado.com.mx/cuerpos-de-fallecidos-por-covid-19-no-requieren-ser-cremados/
659,Os casos de pneumonia e broncopneumonia aumentaram até agora em 2020.,1,https://verificado.com.mx/es-falso-el-aumento-de-casos-de-neumonias-en-mexico/
660,O pangolim é responsável pelo coronavírus.,1,https://verificado.com.mx/pangolin-coronavirus/
661,A água com limão pode prevenir o novo coronavírus.,1,https://animal.mx/2020/03/vitamina-c-limon-falso-covid-19/
662,"Ingerir certos líquidos combate o vírus, porque antes de chegar aos pulmões o vírus permanece na garganta durante três ou quatro dias.",1,https://animal.mx/2020/03/beber-agua-caliente-vinagre-prevenir-coronavirus-covid-19-falso/
663,China está lavando e desinfetando o dinheiro para evitar mais contágio pelo coronavirus Covid-19.,1,https://animal.mx/2020/03/china-esta-lavando-dinero-literalmente/
664,Vídeo de um golfinho nos canais de Veneza durante o isolamento dos cidadãos italianos por comnta da pandemia de Covid-19.,1,https://animal.mx/2020/03/delfin-venecia-cuarentena-coronavirus-sacado-de-contexto/
665,Várias postagens no Facebook e no Twitter apresentam Ángel Muñoz como integrante de diversas equipes de combate à pandemia causada pelo novo coronavírus,1,https://animal.mx/2020/03/doctor-cura-coronavirus-falso-actor-porno/
666,Um recém-nascido foi batizado como “Dylan Covid Hernández Flores” em Monterrey.,1,https://animal.mx/2020/03/dylan-covid-coronavirus-bautizo-nino-falso/
667,Putin afirma que líderes mundiais tratam de reduzir a população com o Covid-19.,1,https://www.animalpolitico.com/elsabueso/manipulado-putin-lideres-mundiales-reducir-poblacion/
668,"Conselhos para combater o novo coronavírus, supostamente publicados pela Unicef.",1,https://animal.mx/2020/03/falso-recomendaciones-unicef-covid-19/
669,"Periódico suíço diz que AMLO é o ""pior exemplo""  por COVID-19.",1,https://www.animalpolitico.com/elsabueso/manipulada-traduccion-amlo-peor-ejemplo-coronavirus/
670,Estudo cubano demostrou que o eucalipto previne o Covid-19.,1,https://animal.mx/2020/03/eucalipto-mentolatum-covid-19-falso/
671,Fazer vaporizações e nebulizações evita o Covid-19,1,https://animal.mx/2020/03/coronavirus-vaporizaciones-covid-19-desactiva-falso/
672,Não há coronavírus na África,1,https://www.animalpolitico.com/elsabueso/africa-falso-coronavirus/
673,Usar o secador de cabelo no nariz ajuda a destruir o vírus e a enfraquecer a pandemia.,1,https://www.animalpolitico.com/elsabueso/video-doctor-remedio-secadora-pelo-nariz-coronavirus-covid-19/
674,"O presidente do México, Andrés Manuel López Obrador, testou positivo para o coronavirus.",1,https://www.animalpolitico.com/elsabueso/falso-video-asegura-amlo-tiene-coronavirus/
678,"O vírus SARS-CoV-2, que causa a COVID-19, foi criado em laboratório",1,https://www.animalpolitico.com/elsabueso/el-covid-19-no-fue-creado-en-un-laboratorio-segun-estudios-cientificos/
679,O café cura o coronavírus,1,https://animal.mx/2020/04/cafe-te-previene-coronavirus-falso/
680,Netflix está dando acesso gratuito a seu serviço durante o isolamento pela pandemia de Covid-19.,1,https://animal.mx/2020/04/falso-cuentas-gratis-netflix-coronavirus/
681,O Governo do México dará aos cidadãos $1.000 semanais para que fiquem em casa.,1,https://animal.mx/2020/04/satira-quedate-en-casa-mil-pesos/
682,"Uma corrente de mensagens assegura que a China criou o vírus para ""obter benefícios econômicos"" e que o vírus não chegou a Pequim nem Shangai.",1,https://animal.mx/2020/04/teoria-economia-china-coronavirus-falsa/
683,A Secretaria de Saúde colocará pulseiras naqueles que saírem de casa durante a quarentena.,1,https://animal.mx/2020/04/pulsera-amarilla-covid-19-comunicado-secretaria-salud-falso/
684,O cientista Charles Libier foi preso por ter criado o coronavírus Covid-19.,1,https://www.animalpolitico.com/elsabueso/charles-libier-no-fue-detenido-por-crear-el-coronavirus-covid-19/
686,Cientistas descobrem uma proteína que pode ser a possível cura do coronavírus.,1,https://verificado.com.mx/esta-proteina-todavia-no-es-una-cura-contra-covid-19/
687,"Circula um comunicado supostamente assinado pelo governador de Nuevo León, Jaime Rodríguez",1,https://verificado.com.mx/circula-falso-documento-del-gobierno-de-nl/
689,"A mistura aspirina, mel e limão são a cura da doença.",1,https://www.animalpolitico.com/elsabueso/miel-aspirina-limon-curan-coronavirus/?fbclid=IwAR1s-FlYNpxZUCeZZ0Lge5QCDudm90pdbgHJxancYhzvvGn4_qF1WtK9QRY
690,"Alcalinizar seu corpo pode prevenir o contágio do SARS-cov2. O COVID-19 é imune a organismos com pH maior que 5,5. ",1,https://www.animalpolitico.com/elsabueso/falso-prevenir-covid-ph-alcalinizar/
691,"Imagem de um homem com traços asiáticos e o texto ""conselhos de um médico chinês"".",1,https://www.animalpolitico.com/elsabueso/consejos-calor-previene-coronavirus-falso/
692,Mensagens prometem 4G grátis por conta da contigência.,1,https://animal.mx/2020/04/4g-gratis-covid-19-falso/
693,"Na Hungria, homens maiores de 50 anos estão sendo presos por causa do coronavírus. ",1,https://www.animalpolitico.com/elsabueso/hungria-violencia-coronavirus-falso/
694,"A prisão do pesquisador americano Charles Lieber tem relação com a ""venda"" da COVID-19",1,https://factual.afp.com/el-arresto-del-cientifico-estadounidense-charles-lieber-no-tiene-relacion-con-la-venta-del-covid-19
695,"Cientista espanhola fez declarações sobre Messi, Ronaldo e a cura do coronavírus.",1,https://factual.afp.com/esta-politica-espanola-no-hizo-declaraciones-sobre-messi-ni-ronaldo-ni-la-cura-del-coronavirus
696,É possível matar o novo coronavírus em 30 segundos com o secador de mãos como os dos banheiros públicos.,1,https://www.despacho505.com/coronavirus-7-mitos-y-consejos-falsos-que-debes-ignorar/
697,"Posso reutilizar uma máscara N95, lavá-la ou esterizá-la com um desinfetante de mãos. ",1,https://www.despacho505.com/coronavirus-7-mitos-y-consejos-falsos-que-debes-ignorar/
698,As vacinas contra pneumonia protegem contra infecção pelo novo coronavírus,1,https://www.despacho505.com/coronavirus-7-mitos-y-consejos-falsos-que-debes-ignorar/
699,Convém lavar regularmente o nariz com uma solução alcalina para prevenir a infecção pelo novo coronavírus.,1,https://www.despacho505.com/coronavirus-7-mitos-y-consejos-falsos-que-debes-ignorar/
700,Comer alho pode ajudar a prevenir a infecção pelo novo coronavírus,1,https://www.despacho505.com/coronavirus-7-mitos-y-consejos-falsos-que-debes-ignorar/
701,São eficazes os antibióticos para prevenir e tratar a infecção pelo novo coronavírus,1,https://www.despacho505.com/coronavirus-7-mitos-y-consejos-falsos-que-debes-ignorar/
702,O Interferón Alfa 2B cura a Covid-19,1,https://www.despacho505.com/el-interferon-alfa-2b-no-cura-el-coronavirus/
703,O locutor nicaguarense William Grisgsby afirmou que o coronavírus é uma doença de brancos e ricos.,1,https://www.despacho505.com/falso-propagandista-del-regimen-miente-al-decir-que-el-covid-19-solo-contagia-a-blancos-y-ricos/
704,Cubana que visitou a Nicarágua foi infectada pelo coronavírus ao retornar ao país,1,https://www.despacho505.com/minsa-contradice-a-cuba-en-caso-de-coronavirus-importado-de-nicaragua/
705,O presidente nicaguarense Daniel Ortega visitou hospitais que atendem a infectados pelo coronavírus,1,https://www.despacho505.com/falso-ortega-no-ha-visitado-hospitales-que-atienden-a-contagiados-de-coronavirus/
706,"Foi divulgado em vários veículos de comunicação nicaraguenses, como se fosse atual, o vídeo em que aparecem presidentes de países da América Central, incluindo Daniel Ortega.",1,https://www.despacho505.com/manipulado-difunden-mensaje-de-presidentes-para-aparentar-reaparicion-de-ortega/
707,O cornavírus só infecta brancos e ricos.,1,https://www.despacho505.com/falso-propagandista-del-regimen-miente-al-decir-que-el-covid-19-solo-contagia-a-blancos-y-ricos/
708,O monsenhor Rolando Álvarez pretendia executar um projeto de prevenção à Covid-19 à margem da Conferência Episcopal.,1,https://www.despacho505.com/arquidiocesis-de-managua-desmiente-falso-comunicado-del-cardenal-brenes/
709,Daniel Ortega encontra-se hospitalizado na Costa Rica,1,https://www.despacho505.com/falso-daniel-ortega-no-estuvo-hospitalizado-en-costa-rica/
711,Comunicado no qual se indica que o monsenhor Rolando Álvarez pretendia executar um projeto de prevenção à Covid-19 à margem da Conferência Episcopal. ,1,https://www.despacho505.com/arquidiocesis-de-managua-desmiente-falso-comunicado-del-cardenal-brenes/
712,Daniel Ortega esteve hospitalizado na Costa Rica,1,https://www.despacho505.com/falso-daniel-ortega-no-estuvo-hospitalizado-en-costa-rica/
713,O novo coronavírus pode ser morto aspergindo álcool ou cloro no corpo,1,https://www.despacho505.com/coronavirus-7-mitos-y-consejos-falsos-que-debes-ignorar/
714,Existem 100 casos de crianças com coronavírus no Hospital Infantil de Breña.,1,https://ojo-publico.com/1666/audio-que-alerta-en-redes-de-cien-ninos-con-coronavirus-es-falso
715,A ONU oferece ajuda alimentar por coronavírus.,1,https://elsurti.com/coronavirus-falso-onu-ayuda/
716,A China se preparou para a contenção e deixou a população se contagiar.,1,https://elsurti.com/coronavirus-falso-china-contagio/
717,Não estão sendo estudados os contatos de casos positivos de coronavírus.,1,https://elsurti.com/coronavirus-falso-contactos/
718,"No Paraguai,  não se deve nem sair para comprar pão.",1,https://elsurti.com/coronavirus-falso-salir-pan/
719,"Prendendo a respiração por 10 segundos, pode ser  detectado o Covid-19.",1,https://elsurti.com/coronavirus-falso-respiracion/
720,A plataforma Netflix oferece  acesso gratuito durante a quarentena.,1,https://elsurti.com/coronavirus-falso-netflix/
721,Fazer gargarejo previne o Covid-19.,1,https://elsurti.com/coronavirus-falso-gargaras/
722,Trump tentou comprar uma vacina desenvolvida pela Alemanha.,1,https://elsurti.com/coronavirus-falso-vacuna-trump/
723,Beber alguns goles de água pelo menos a cada 15 minutos elimina o coronavírus.,1,https://ojo-publico.com/1691/dato-de-marilu-martens-de-que-beber-agua-elimina-el-covid-19-es-falso
724,Descobriram no Hospital Rebagliati que todo o piso 10A foi infectado com coronavírus e o fecharam.,1,https://ojo-publico.com/1695/audio-sobre-infectados-con-covid-19-en-hospital-rebagliati-es-falso
725,Peru acaba de nacionalizar hospitais e clínicas.,1,https://ojo-publico.com/1680/version-de-petro-de-que-el-peru-ha-nacionalizado-las-clinicas-es-falsa
726,"Os pacientes que falecerem por causa do Covid-19 terão que ser cremados, segundo os protocolos no Peru",1,https://ojo-publico.com/1685/dato-de-minsa-sobre-cremacion-de-todo-fallecido-por-covid-19-es-cierto
727,Quem trabalhou entre 1990 e 2019 tem o direito de retirar S / 4.500 da EsSalud.,1,https://ojo-publico.com/1705/anuncio-que-ofrece-dinero-de-essalud-en-plena-emergencia-es-falso
728,O novo coronavírus nada mais é do que uma guerra psicossocial e política.,1,https://convoca.pe/convoca-radio/coronavirus-desinformacion-y-mitos
729,O alho ajuda a superar o Covid-19,1,https://convoca.pe/convoca-radio/coronavirus-desinformacion-y-mitos
