,data,url,noticia,verdadeira
482,12.set.2019#,https://www.youtube.com/watch?v=jqNwUiZRGx4,"“Se bem, dizem os infectologistas, que essa gripe não é quase nada para 90% da população.”",1
483,16.nov.2020#,https://www.youtube.com/watch?v=SNLP3GJD-mc,"“- JAIR BOLSONARO: ""Em 2005, via referendo, o povo decidiu pelo direito às armas e pela legítima defesa.""”",1
484,10.mar.2021#,https://www.youtube.com/watch?v=vgYo-ielv2U&ab_channel=JairBolsonaro,"“São 40 mil pessoas na rua que ganham indenização. Ah, eu fui preso pela polícia, perdi meu emprego, tá aí a indenização.”",1
485,31.dez.2020#,https://www.facebook.com/watch/?v=10155406399787553,“Somos o país que mais preserva o meio ambiente.”,1
486,07.mai.2020#,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/discursos/2021/discurso-do-presidente-da-republica-jair-bolsonaro-na-cerimonia-alusiva-a-liberacao-de-trafego-na-ponte-sobre-o-rio-sao-francisco-na-br-101-entre-alagoas-e-sergipe-propria-se,"“O que ele [o diretor da OMS] disse, praticamente? Em especial, os informais, tem que trabalhar.”",1
487,01.out.2020#,https://www.youtube.com/watch?v=GVzh8k6YjKU,“375 [mil] pau uma palestra no Senac [feita pelo colunista de O Globo Merval Pereira].”,1
488,07.jan.2021#,https://portal.tcu.gov.br/imprensa/noticias/tcu-aponta-que-mais-medicos-e-eficaz-mas-precisa-corrigir-falhas-financeiras.htm,“Não temos um remédio comprovado cientificamente.”,1
489,03.mar.2020#,https://www.youtube.com/watch?v=Dsmj7IPm5Ic,"“O Acordo de Paris, Alemanha não vai cumprir, porque a fonte de energia deles são fósseis, não tem como sair rapidamente de um para o outro.”",1
490,09.jul.2020#,https://www.idea.int/data-tools/question-view/742,"“Ela [Vera Magalhães] não divulga isso daí, não mostra o vídeo. Ela printou o vídeo. Essa pessoa que passou para ela que eu passei um vídeo para essa pessoa. Ela printou e mostrou o print e não mostrou o vídeo. Até o print que tá no print dela não tem nada a ver.”",1
491,05.nov.2020#,https://www.youtube.com/watch?v=j_sPmBd1rmY,"“Na África Subsaariana, abaixo do Saara. Chegava o cara com malária e Covid. Tomara hidroxicloroquina e se curava.”",1
492,02.jan.2019#,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/discursos/discurso-do-presidente-da-republica-jair-bolsonaro-durante-abertura-do-32deg-congresso-nacional-da-abrasel-brasilia-df,"“(...) e desde o primeiro momento, para que fique bem claro em público, quando lá atrás eu comecei a falar na hidroxicloroquina, era porque não tínhamos um remédio no mundo todo que tivesse a sua comprovação científica.”",1
493,18.dez.2020#,https://www.youtube.com/watch?v=PEDU0T23JX4&ab_channel=FocodoBrasil,“[Mais detalhes sobre a agenda do presidente nos últimos dias e avanços do governo do Brasil:] 6. Evento com mais de 100 profissionais de saúde dos 27 estados do Brasil sobre o combate efetivo da Covid-19 e o uso com sucesso da hidroxicloroquina.”,1
494,05.nov.2020#,https://www.youtube.com/watch?v=WLd2HmL3Ua0&feature=youtu.be,“- Reconheço a seriedade do momento e o temor de muitos brasileiros ante à ameaça do coronavírus.”,1
495,23.mar.2020#,https://www.oecd-ilibrary.org/sites/5f07c754-en/1/2/5/index.html?itemId=/content/publication/5f07c754-en&mimeType=text/html&_csp_=6aa84fb981b29e81b35b3f982f80670e&itemIGO=oecd&itemContentType=book#fig8,“Se eu tô te falando que na África Subsaariana deu certo isso. Várias pessoas tomaram [hidroxicloroquina contra a Covid-19] e deu certo. Por que vai ficar insistindo nessa condição de não tome?”,1
496,11.fev.2021#,https://twitter.com/DrTedros/status/1245013144524726273,“É a partir desse momento [quando 60% a 70% da população estiver infectada] é que nós poderemos praticamente dizer que ficamos livres do vírus tendo em vista esse percentual grande de pessoas ter adquirido anticorpos.”,1
497,09.fev.2021#,https://www.youtube.com/watch?v=5xSqJM6cVVg,"“E vai ajudar a mostrar, para quem vem de fora, que a bacia amazônica não pega fogo.”",1
498,01.abr.2020#,https://youtu.be/SezLM1utKGs,“Nós implementamos o maior projeto social do mundo [o auxílio emergencial].”,1
499,07.nov.2019#,https://www1.folha.uol.com.br/cotidiano/2014/02/1419261-governo-anuncia-aumento-de-r-600-no-salario-do-medico-cubano.shtml,"“Daí eu lembrei, falei sobre isso um tempo atrás aí, não sei se semana passada ou retrasada, a Petrobras, que tinha um contrato de publicidade com uma escuderia de Fórmula 1, R$ 700 milhões em cinco anos.”",1
500,01.out.2020#,https://twitter.com/jairbolsonaro/status/1248939049445974016,“Todas as vidas são importantes. Todas as vidas importam. E o tratamento precoce é uma alternativa para isso.”,1
501,28.jun.2019#,https://www.youtube.com/watch?v=lfISUxlODRY,"“A PF, além de passar no estado [Rio de Janeiro] e cair o número de óbitos (...)”",1
502,14.jan.2021#,https://www.youtube.com/watch?v=hH0JhakIwf0&feature=youtu.be&fbclid=IwAR13WhWSjnEG9BeDs1RRXzEwxNjagDmi_j0RdX69SuZVp3h5SCtaYzkJgzw,“Minha posição: eu sou extremamente favorável a liberdade total da mídia. Até dessa tradicional que vive dando pancada em mim.”,1
503,09.nov.2020#,https://www.youtube.com/watch?v=Giw_5_lOdR8,“Em grande parte do Nordeste falta água encanada.”,1
504,12.dez.2019#,https://youtu.be/5fzL5pVoUV8,“[Eu fui acusado de] homofóbico.”,1
505,03.dez.2020#,https://www.youtube.com/watch?v=8aR7yYdoQLM,“Nós somos um dos países que mais vacina no mundo.”,1
506,10.dez.2020#,https://www.facebook.com/jairmessias.bolsonaro/videos/633958167438877/?v=633958167438877,"“E sempre disse, desde março, que saúde e economia tem que andar de mãos dadas.”",1
507,09.jun.2020#,https://twitter.com/jairbolsonaro/status/1277335718218682368,“Lá [em Cuba] não tem internet.”,1
508,23.dez.2019#,https://aosfatos.org/media/cke_uploads/2020/02/12/atsum_1001295-4520185020066_1grau.pdf,"“Logicamente, [deve-se] evitar aglomerações.”",1
509,07.mai.2020#,https://www1.folha.uol.com.br/poder/2019/02/ministro-de-bolsonaro-criou-candidatos-laranjas-para-desviar-recursos-na-eleicao.shtml,“Não deu certo em lugar nenhum do mundo [o lockdown].”,1
510,09.fev.2021#,https://www.youtube.com/watch?v=Lj5W5YrCLCk,"“Levando em conta esses dois meses, junho e julho, e os dois meses do ano passado praticamente triplicou a apreensão de drogas pela polícia federal.”",1
511,02.abr.2020#,https://www.youtube.com/watch?v=XPJmc3w_SxA&feature=youtu.be&ab_channel=JairBolsonaro,"“Eu não interferi, minha querida imprensa, o prazo de validade do senhor Castelo Branco, que fez uma boa gestão na Petrobras, termina agora no dia 20, simplesmente resolvi substituí-lo.”",1
512,23.jul.2020#,https://www.youtube.com/watch?v=lD9kfcLtzrs&ab_channel=FocodoBrasil,“[Confira os públicos contemplados pela vacinação até 23 de março] Idosos a partir de 75 anos: 100%.”,1
513,11.nov.2020#,https://www.youtube.com/watch?v=WSDwm3ErCO8,"“Como sempre disse: tínhamos e temos dois inimigos, o vírus e o desemprego.”",1
514,11.jun.2020#,https://www.youtube.com/watch?v=EBDKIJu7Z9E&feature=emb_logo,"“O vírus vai pegar 70% da população, não adianta querer fugir.”",1
515,09.abr.2020#,http://www2.planalto.gov.br/acompanhe-o-planalto/entrevistas/2019/fala-do-presidente-da-republica-jair-bolsonaro-a-jornalistas-dallas-eua,"“Tem que se levar em conta o todo de como aquela pessoa faleceu. Se fosse uma outra gripe qualquer, poderia ter falecido também.”",1
516,19.fev.2020#,https://youtu.be/XdFYEmjb4m37,“70% vai ser contaminado.”,1
517,12.ago.2019#,https://oglobo.globo.com/brasil/sem-provas-bolsonaro-questiona-numero-de-mortos-por-covid-19-fala-em-fraude-para-uso-politico-24333952,“Entre as 200 melhores universidades do mundo não tem nenhuma brasileira.”,1
518,23.mar.2019#,http://www.stf.jus.br/portal/jurisprudencia/menuSumario.asp?sumula=1220,“Temos 14 milhões de desempregados.”,1
519,24.abr.2020#,https://twitter.com/jairbolsonaro/status/1287412304657743872,"“A Controladoria-Geral da União é pouco conhecida, mas realiza fundamental trabalho dentro do governo.”",1
520,27.mar.2019#,https://www.youtube.com/watch?v=h7_RkFXIG6c,"“Mas apareceu a hidroxicloroquina, a ivermectina e o Annita também [para o tratamento do novo coronavírus].”",1
521,02.jul.2020#,https://www.youtube.com/watch?v=Hosh56rj49Q,"“Ja chegou lá, levado pela Força Aérea, um hospital de campanha.”",1
522,08.abr.2019#,https://www.facebook.com/jairmessias.bolsonaro/posts/1568024260013221?__xts__%5B0%5D=68.ARCwJvVZArrGs0dGviL0leeVjF_4899w9ec-arHj1AQ4CjAJ2YBxsT_kuZd_-tJMEi1Z-b3RuaNTD1npCO92BivdhRa0ywZCg8UJbOUt_hWrDh_o9KZxlK2SB3vLwTjREz9SozgK8O15phuvmC2hd-UBhXjDdq486_8Te7wT9tgyYoHtTaanzkEdB4l-ItQ040GKGggZeFDinckFZ_9XkIgJPPvVNQ4eGt2AzfRbDKO7QgEtkvW2_V-RkD4iF0VA9WaNWZLWOyT41zuccY_vuu1scPjwnBNiaXkl9E9qPAsuqbFTh0xFLfuhYOW3tvV3it45mypVodXFxOYPsoevyA&__tn__=-R,“Tudo que foi possível fazer o Pazuello fez lá atrás [sobre as vacinas] e agora o Queiroga continua com esse trabalho. Mas essa questão de vacinas temos prolema no mundo todo.”,1
523,15.jan.2021#,https://noticias.uol.com.br/meio-ambiente/ultimas-noticias/redacao/2020/09/16/policia-investiga-quatro-fazendas-por-queimadas-no-pantanal-diz-delegado.htm,“ Tenho uma multa lá [na Baía de Angra dos Reis] no mesmo momento em que eu meti o dedo aqui no painel de presença. Ganhei uma multa lá com crime ambiental lá na Baía de Angra.”,1
524,25.nov.2020#,https://twitter.com/jairbolsonaro/status/1277004103114162180,“O diretor-presidente da OMS também não é médico.”,1
525,19.dez.2020#,https://www.youtube.com/watch?v=Zv0mQCgcOnc,"“Preocupados com a vida sim, porque nunca deixamos de nos preocupar com isso.”",1
526,26.nov.2020#,https://www.youtube.com/watch?v=5INQjO9v2xU,"“(...) por que politizaram? Por que em alguns estados se perseguiu, se proibiu a hidroxicloroquina, ivermectina a troco de quê?”",1
527,07.jan.2021#,https://www.youtube.com/watch?v=j09A5N-Ww0Q,“[Marcos Pontes é] o único astronauta do hemisfério sul”,1
528,14.jan.2021#,https://www.youtube.com/watch?v=8oPisf3kbGI&ab_channel=JairBolsonaro,“Aproximadamente 10 milhões de empregos formais deixaram de existir.”,1
529,22.mar.2019#,https://agenciabrasil.ebc.com.br/geral/noticia/2020-03/governo-fecha-fronteiras-terrestres-com-paises-sul-americanos,“[- Também foram disponibilizados ao Pará:] - Médicos enviados: mais de 800.”,1
530,29.abr.2020#,https://www.youtube.com/watch?v=e14XoxBrKWk,"“Até hoje, estamos há quase dois anos, zero corrupção [nos ministérios, estatais e bancos oficiais].”",1
531,05.ago.2019#,https://www.youtube.com/watch?v=Zv0mQCgcOnc,"“Pelo que tudo indica, tem salvado vidas [a hidroxicloroquina].”",1
532,02.abr.2020#,https://twitter.com/jairbolsonaro/status/1242071606274535426,“Em nenhum momento eu fui consultado sobre medidas adotadas por grande parte dos governadores e prefeitos.”,1
533,03.fev.2021#,https://www.youtube.com/watch?v=2meouKQQ7YQ,"“[Algumas das principais ações na pandemia]: Decreto de Emergência em Saúde em 03/02. (20 dias depois, carnaval aconteceria normalmente em estados e municípios).”",1
534,03.dez.2020#,https://www.youtube.com/watch?v=PL4v3EJYPl0&feature=youtu.be,“30- BC aponta crescimento do PIB no 3•trimestre e aceleração nos próximos meses.”,1
535,15.abr.2021#,https://twitter.com/jairbolsonaro/status/1368985463407665153,“Tava custando na verdade R$ 45 bilhões por mês [o auxílio emergencial].”,1
536,17.set.2020#,https://www.ibge.gov.br/estatisticas/sociais/trabalho/9173-pesquisa-nacional-por-amostra-de-domicilios-continua-trimestral.html?edicao=27704&t=quadro-sintetico,“Mas nós somos o país que mais preserva o meio ambiente no mundo. ”,1
537,16.mai.2019#,https://www.youtube.com/watch?v=aVoUcX4wLwU&ab_channel=JairBolsonaro,“Era R$ 10 milhões [o fundo partidário disponível a candidatos do PSL em 2018].”,1
538,23.mar.2021#,https://www.youtube.com/watch?v=Pg-sn_V0fXc&ab_channel=JairBolsonaro,"“Afinal de contas, quem decidiu que essa política [de isolamento] deveria ser tratada exclusivamente por prefeitos e governadores foi o STF.”",1
539,16.mar.2020#,https://twitter.com/jairbolsonaro/status/1081115947585425408,“Não precisa ser muito inteligente para entender que [hidroxicloroquina] serve para diminuir a carga viral.”,1
540,02.jul.2020#,https://www.gov.br/planalto/pt-br/acompanhe-o-planalto/discursos/2020/discurso-do-presidente-da-republica-jair-bolsonaro-durante-cerimonia-de-ato-de-entrega-da-primeira-etapa-do-projeto-belem-porto-futuro-belem-pa,"“(...) muitos médicos defendem esse tratamento [hidroxicloroquina] e sabemos que mais de cem mil pessoas morreram no Brasil, que, caso tivessem sido tratados lá atrás com esse medicamento, poderiam suas vidas [sic] terem sido evitadas”",1
541,17.mar.2021#,https://www.youtube.com/watch?v=F7r0SIbTDaw,"“Por exemplo, nós temos que aceitar aqui com a própria Anvisa, com o Ministério da Saúde, quem já foi infectado lá atrás e se safou e há está imunizado, se vai ter que tomar ou não.”",1
542,31.out.2019#,https://veja.abril.com.br/politica/cloroquina-a-ascensao-e-queda-do-remedio-que-iria-nos-salvar-da-crise/,"“Gastar dinheiro público em palestra, aí não dá, né?”",1
543,10.ago.2019#,https://www.youtube.com/watch?v=xVWLlFdRNt8&ab_channel=JairBolsonaro,“[Ações do governo federal em Goiás]: 160 respiradores”,1
544,14.jan.2021#,https://agenciabrasil.ebc.com.br/geral/noticia/2020-03/governo-fecha-fronteiras-terrestres-com-paises-sul-americanos,"“Quais são os indícios? Ele [Adélio Bispo de Oliveira] tinha dinheiro, não trabalhava (...)”",1
545,11.nov.2020#,https://www.youtube.com/watch?v=SNLP3GJD-mc,"“Pelo que eu sei, ninguém morreu por falta de EPI ou respirador [no Brasil]”",1
546,01.abr.2021#,http://www2.planalto.gov.br/acompanhe-o-planalto/entrevistas/2019/entrevista-coletiva-concedida-pelo-presidente-da-republica-jair-bolsonaro-apos-cerimonia-de-lancamento-do-programa-nacional-de-incentivo-ao-voluntariado-brasilia-df,“Eu não posso comprar uma coisa que ainda... Primeiro que não tava no mercado. E depois que a gente não sabia como aquilo ia funcionar.”,1
547,13.nov.2020#,https://www.youtube.com/watch?v=7jw9BdEU-8k,"“O SUS, um ou outro meio escondido [tem aplicado a cloroquina a pacientes com Covid], né, porque o médico tem que seguir o protocolo realmente.”",1
548,22.mai.2020#,https://www.youtube.com/watch?v=K3_yDX__O4s&feature=youtu.be&ab_channel=BrasilUrgente,“[O ICMS] varia de hoje para amanhã.”,1
549,18.fev.2021#,https://www.youtube.com/watch?v=VLLxBxN87ZE,“Isso [auxílio emergencial] custa ao Brasil aproximadamente R$ 50 bilhões por mês.”,1
550,14.jan.2021#,https://www.youtube.com/watch?v=YCliiy_yl9Y&ab_channel=JairBolsonaro,"“Em 2013 foi votado um projeto de decreto legislativo que tornou sem efeito, anulou, apagou, a sessão do Congresso Nacional de 2 de abril de 1964.”",1
551,20.mar.2020#,https://twitter.com/jairbolsonaro/status/1178326195492048896,“Estamos completando dois anos sem denúncia de corrupção.”,1
552,04.jun.2020#,https://www.youtube.com/watch?v=nISMugE1f0Q&ab_channel=JairBolsonaro,"“Então, sem o voto impresso ao lado da urna eletrônica, que é uma forma de mostrar para a população, olha, em quem você votou, seu voto foi contado de verdade, e temos como auditá-lo. Temos como, após o resultado do voto eletrônico, se tivermos dúvida, fazer uma recontagem, total ou parcial.”",1
553,15.fev.2020#,https://youtu.be/XdFYEmjb4m34,“Pegamos [o governo com] 14 milhões de desempregados.”,1
554,04.fev.2021#,https://oglobo.globo.com/brasil/stf-decide-que-governadores-prefeitos-podem-decretar-isolamento-na-pandemia-24373750,"“Quase fui condenado porque um colega meu, eu falei que ele pesava oito arrobas.”",1
555,21.nov.2020#,https://www1.folha.uol.com.br/poder/2019/02/ministro-de-bolsonaro-criou-candidatos-laranjas-para-desviar-recursos-na-eleicao.shtml,"“Israel é menor que o menor estado do Brasil, Sergipe.”",1
556,10.set.2020#,https://aosfatos.org/noticias/contra-moro-bolsonaro-omite-pressao-na-pf-ao-afirmar-que-nunca-pediu-blindagem/,“Nós temos a obrigação de ter um sistema de votação confiável por ocasião das eleições. (...) É para evitar um problema como houve na Bolívia.”,1
557,04.mai.2020#,https://twitter.com/jairbolsonaro/status/1320004451197997056,"“Arranjamos recursos dessa maneira, dessa forma, para pagar o Bolsa Família: combatendo fraude. ”",1
558,02.jan.2019#,https://www.bbc.com/portuguese/brasil-51011491,"“Uma gripezinha ou resfriadinho, como bem disse aquele conhecido médico daquela conhecida televisão.”",1
559,09.jul.2020#,http://www.planalto.gov.br/ccivil_03/_ato2015-2018/2017/Decreto/D9199.htm,"“Afinal de contas, o Brasil mudou e mudou para melhor. A começar por sinais que vêm da política, do entendimento, do perfeito entrosamento entre o Executivo e o Legislativo.”",1
